month,carrier,origin,arr_delay
4,AA,LGA,16
4,UA,LGA,95
4,AA,LGA,0
4,UA,LGA,12
4,AA,LGA,0
4,UA,EWR,6
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,7
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,11
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,10
4,AA,LGA,27
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,4
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,3
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,6
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,12
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,6
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,20
4,AA,LGA,0
4,UA,LGA,1
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,16
4,UA,EWR,45
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,10
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,6
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,4
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,88
4,UA,EWR,0
4,AA,LGA,65
4,UA,EWR,0
4,AA,LGA,79
4,UA,EWR,0
4,UA,LGA,0
4,UA,EWR,9
4,UA,LGA,0
4,AA,LGA,62
4,UA,EWR,22
4,UA,EWR,0
4,UA,LGA,9
4,AA,LGA,8
4,UA,EWR,0
4,AA,LGA,22
4,AA,LGA,0
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,6
4,UA,LGA,0
4,AA,LGA,53
4,UA,EWR,12
4,AA,LGA,0
4,UA,LGA,17
4,AA,LGA,7
4,UA,EWR,18
4,AA,LGA,10
4,UA,LGA,101
4,AA,LGA,50
4,UA,EWR,42
4,UA,LGA,35
4,AA,LGA,31
4,AA,LGA,8
4,UA,EWR,32
4,UA,LGA,NA
4,UA,EWR,NA
4,UA,LGA,216
4,AA,LGA,177
4,AA,LGA,292
4,AA,LGA,274
4,UA,EWR,259
4,AA,LGA,171
4,UA,EWR,214
4,UA,EWR,180
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,LGA,NA
4,UA,EWR,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,90
4,UA,LGA,305
4,UA,EWR,286
4,AA,LGA,312
4,UA,LGA,59
4,UA,EWR,61
4,UA,EWR,281
4,AA,LGA,231
4,AA,LGA,141
4,UA,LGA,169
4,AA,LGA,56
4,AA,LGA,209
4,UA,EWR,104
4,AA,LGA,102
4,AA,LGA,52
4,UA,EWR,141
4,AA,LGA,0
4,UA,LGA,266
4,UA,EWR,0
4,UA,EWR,13
4,UA,LGA,72
4,UA,LGA,269
4,AA,LGA,66
4,AA,LGA,90
4,AA,LGA,131
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,AA,LGA,NA
4,UA,EWR,NA
4,UA,EWR,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,UA,LGA,NA
4,UA,EWR,NA
4,AA,LGA,6
4,UA,LGA,81
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,11
4,AA,LGA,0
4,UA,LGA,14
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,1
4,AA,LGA,12
4,AA,LGA,20
4,UA,EWR,2
4,AA,LGA,26
4,UA,LGA,35
4,UA,EWR,0
4,AA,LGA,43
4,AA,LGA,0
4,UA,LGA,9
4,UA,EWR,39
4,UA,LGA,20
4,AA,LGA,47
4,UA,EWR,0
4,AA,LGA,143
4,AA,LGA,22
4,UA,EWR,2
4,AA,LGA,29
4,UA,LGA,48
4,UA,LGA,29
4,AA,LGA,43
4,AA,LGA,0
4,AA,LGA,95
4,UA,LGA,126
4,AA,LGA,85
4,UA,EWR,241
4,AA,LGA,NA
4,UA,EWR,NA
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,23
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,NA
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,33
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,11
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,40
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,9
4,AA,LGA,13
4,UA,EWR,0
4,AA,LGA,15
4,AA,LGA,24
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,143
4,UA,EWR,0
4,UA,LGA,72
4,AA,LGA,39
4,UA,LGA,39
4,AA,LGA,89
4,UA,EWR,10
4,AA,LGA,28
4,UA,LGA,20
4,AA,LGA,78
4,UA,EWR,0
4,AA,LGA,53
4,UA,EWR,0
4,AA,LGA,48
4,UA,EWR,0
4,AA,LGA,88
4,UA,LGA,99
4,UA,EWR,66
4,AA,LGA,67
4,UA,LGA,216
4,AA,LGA,100
4,AA,LGA,81
4,UA,LGA,164
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,4
4,UA,EWR,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,10
4,AA,LGA,0
4,AA,LGA,15
4,AA,LGA,20
4,UA,EWR,10
4,UA,LGA,75
4,AA,LGA,17
4,AA,LGA,78
4,UA,EWR,0
4,AA,LGA,65
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,20
4,UA,LGA,38
4,UA,EWR,4
4,AA,LGA,56
4,AA,LGA,15
4,UA,LGA,32
4,UA,EWR,22
4,UA,LGA,41
4,AA,LGA,61
4,UA,EWR,96
4,AA,LGA,51
4,UA,EWR,37
4,AA,LGA,33
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,1
4,UA,EWR,1
4,UA,LGA,0
4,AA,LGA,28
4,UA,EWR,15
4,UA,LGA,48
4,AA,LGA,56
4,UA,EWR,0
4,AA,LGA,34
4,AA,LGA,17
4,UA,LGA,56
4,AA,LGA,7
4,UA,EWR,5
4,AA,LGA,0
4,UA,LGA,2
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,1
4,AA,LGA,14
4,UA,LGA,0
4,AA,LGA,76
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,6
4,UA,EWR,0
4,UA,LGA,111
4,UA,EWR,0
4,UA,LGA,77
4,AA,LGA,51
4,AA,LGA,33
4,UA,LGA,87
4,AA,LGA,120
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,26
4,UA,EWR,0
4,AA,LGA,43
4,UA,LGA,22
4,AA,LGA,44
4,UA,LGA,28
4,UA,EWR,34
4,AA,LGA,29
4,AA,LGA,40
4,UA,EWR,17
4,AA,LGA,37
4,AA,LGA,33
4,UA,LGA,63
4,UA,EWR,10
4,UA,LGA,58
4,AA,LGA,62
4,UA,EWR,13
4,AA,LGA,48
4,UA,LGA,40
4,AA,LGA,56
4,AA,LGA,14
4,UA,EWR,14
4,UA,EWR,0
4,UA,LGA,87
4,AA,LGA,32
4,AA,LGA,111
4,AA,LGA,12
4,UA,LGA,86
4,UA,EWR,50
4,AA,LGA,10
4,UA,EWR,26
4,UA,LGA,19
4,AA,LGA,8
4,UA,LGA,4
4,AA,LGA,0
4,AA,LGA,3
4,UA,EWR,3
4,UA,LGA,0
4,AA,LGA,27
4,AA,LGA,0
4,UA,LGA,42
4,UA,EWR,86
4,AA,LGA,26
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,58
4,AA,LGA,15
4,UA,EWR,31
4,AA,LGA,14
4,UA,LGA,32
4,AA,LGA,34
4,UA,LGA,27
4,UA,EWR,0
4,UA,EWR,0
4,AA,LGA,77
4,AA,LGA,33
4,AA,LGA,0
4,UA,LGA,44
4,UA,EWR,0
4,AA,LGA,15
4,AA,LGA,0
4,UA,EWR,0
4,UA,LGA,81
4,AA,LGA,41
4,UA,LGA,82
4,UA,EWR,111
4,AA,LGA,34
4,UA,EWR,60
4,AA,LGA,11
4,UA,LGA,24
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,2
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,2
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,LGA,0
4,AA,LGA,22
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,11
4,AA,LGA,0
4,UA,EWR,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,EWR,3
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,53
4,AA,LGA,0
4,UA,EWR,0
4,UA,EWR,36
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,17
4,UA,LGA,7
4,UA,EWR,13
4,AA,LGA,18
4,UA,EWR,7
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,UA,LGA,0
4,AA,LGA,0
4,UA,EWR,0
4,AA,LGA,0
4,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,5
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,22
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,9
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,4
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,23
5,AA,LGA,0
5,UA,LGA,0
5,UA,LGA,82
5,UA,EWR,7
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,7
5,UA,LGA,0
5,AA,LGA,28
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,18
5,UA,EWR,0
5,UA,LGA,11
5,AA,LGA,44
5,UA,EWR,1
5,UA,EWR,26
5,AA,LGA,53
5,UA,LGA,94
5,AA,LGA,78
5,AA,LGA,110
5,AA,LGA,111
5,UA,EWR,49
5,UA,LGA,126
5,AA,LGA,177
5,UA,LGA,136
5,AA,LGA,196
5,UA,LGA,182
5,UA,EWR,175
5,UA,EWR,105
5,AA,LGA,210
5,AA,LGA,121
5,UA,LGA,111
5,UA,EWR,108
5,UA,EWR,67
5,UA,LGA,119
5,AA,LGA,191
5,UA,EWR,79
5,UA,LGA,115
5,AA,LGA,149
5,UA,LGA,NA
5,AA,LGA,153
5,AA,LGA,109
5,UA,EWR,180
5,UA,LGA,171
5,AA,LGA,NA
5,AA,LGA,NA
5,AA,LGA,NA
5,UA,EWR,NA
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,29
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,NA
5,UA,EWR,NA
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,119
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,1
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,28
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,NA
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,33
5,UA,LGA,3
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,5
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,7
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,16
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,EWR,0
5,AA,LGA,2
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,20
5,UA,EWR,69
5,UA,LGA,19
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,4
5,AA,LGA,23
5,UA,LGA,188
5,UA,LGA,88
5,UA,EWR,116
5,UA,LGA,60
5,AA,LGA,26
5,AA,LGA,NA
5,UA,LGA,NA
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,20
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,8
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,16
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,11
5,UA,EWR,0
5,AA,LGA,33
5,AA,LGA,34
5,UA,EWR,2
5,AA,LGA,0
5,UA,LGA,103
5,UA,EWR,0
5,AA,LGA,24
5,UA,LGA,63
5,UA,EWR,25
5,AA,LGA,28
5,UA,EWR,4
5,AA,LGA,56
5,AA,LGA,12
5,UA,LGA,60
5,AA,LGA,0
5,UA,LGA,199
5,UA,LGA,NA
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,17
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,5
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,26
5,UA,EWR,33
5,UA,LGA,27
5,AA,LGA,92
5,UA,LGA,22
5,UA,EWR,18
5,AA,LGA,60
5,UA,EWR,22
5,UA,LGA,61
5,UA,EWR,43
5,AA,LGA,140
5,AA,LGA,122
5,AA,LGA,76
5,UA,EWR,29
5,UA,LGA,50
5,AA,LGA,54
5,UA,EWR,9
5,UA,LGA,27
5,UA,LGA,94
5,UA,EWR,20
5,AA,LGA,107
5,AA,LGA,57
5,UA,LGA,21
5,AA,LGA,37
5,AA,LGA,0
5,AA,LGA,NA
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,7
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,20
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,34
5,UA,LGA,23
5,AA,LGA,17
5,AA,LGA,25
5,UA,EWR,1
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,64
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,15
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,48
5,AA,LGA,0
5,UA,EWR,1
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,73
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,3
5,AA,LGA,48
5,AA,LGA,3
5,UA,LGA,NA
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,19
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,1
5,AA,LGA,0
5,UA,EWR,8
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,21
5,UA,LGA,0
5,AA,LGA,26
5,AA,LGA,0
5,UA,EWR,1
5,AA,LGA,195
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,91
5,UA,EWR,NA
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,14
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,8
5,UA,EWR,22
5,AA,LGA,0
5,UA,EWR,97
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,4
5,AA,LGA,0
5,UA,LGA,204
5,UA,EWR,0
5,UA,LGA,90
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,50
5,UA,EWR,0
5,AA,LGA,8
5,UA,LGA,0
5,UA,EWR,23
5,UA,LGA,14
5,AA,LGA,0
5,AA,LGA,19
5,UA,LGA,0
5,UA,EWR,58
5,UA,EWR,25
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,174
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,11
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,4
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,15
5,UA,LGA,9
5,AA,LGA,6
5,UA,EWR,10
5,AA,LGA,0
5,UA,LGA,4
5,UA,EWR,0
5,UA,LGA,15
5,AA,LGA,0
5,UA,EWR,31
5,AA,LGA,0
5,UA,EWR,1
5,UA,LGA,15
5,AA,LGA,0
5,UA,LGA,8
5,AA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,UA,EWR,4
5,UA,LGA,193
5,AA,LGA,0
5,AA,LGA,7
5,UA,EWR,0
5,UA,LGA,6
5,AA,LGA,1
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,3
5,UA,LGA,0
5,UA,EWR,0
5,AA,LGA,10
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,1
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,28
5,UA,LGA,19
5,AA,LGA,9
5,UA,EWR,55
5,AA,LGA,15
5,UA,EWR,3
5,UA,LGA,25
5,AA,LGA,0
5,UA,LGA,11
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,LGA,0
5,AA,LGA,82
5,UA,EWR,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
5,UA,EWR,259
5,UA,EWR,3
5,UA,LGA,0
5,AA,LGA,0
5,AA,LGA,0
5,UA,EWR,0
5,AA,LGA,0
5,UA,EWR,0
5,UA,LGA,0
5,AA,LGA,0
